Date,DIS.US
1995-04-12,15.498
1995-04-13,15.392
1995-04-17,15.358
1995-04-18,15.358
1995-04-19,15.218
1995-04-20,15.358
1995-04-21,15.428
1995-04-24,15.71
1995-04-25,15.71
1995-04-26,15.745
1995-04-27,15.956
1995-04-28,15.603
1995-05-01,15.218
1995-05-02,15.181
1995-05-03,15.287
1995-05-04,15.218
1995-05-05,15.181
1995-05-08,15.322
1995-05-09,15.287
1995-05-10,14.935
1995-05-11,15.218
1995-05-12,15.322
1995-05-15,15.533
1995-05-16,15.568
1995-05-17,15.533
1995-05-18,15.145
1995-05-19,15.218
1995-05-22,15.428
1995-05-23,15.533
1995-05-24,15.639
1995-05-25,15.533
1995-05-26,15.603
1995-05-30,15.568
1995-05-31,15.639
1995-06-01,15.745
1995-06-02,15.745
1995-06-05,15.779
1995-06-06,16.202
1995-06-07,16.132
1995-06-08,16.061
1995-06-09,16.166
1995-06-12,16.623
1995-06-13,16.766
1995-06-14,16.413
1995-06-15,16.307
1995-06-16,16.132
1995-06-19,16.449
1995-06-20,16.413
1995-06-21,16.554
1995-06-22,16.766
1995-06-23,16.766
1995-06-26,16.061
1995-06-27,15.814
1995-06-28,15.85
1995-06-29,15.71
1995-06-30,15.639
1995-07-03,15.603
1995-07-05,15.498
1995-07-06,15.701
1995-07-07,15.63
1995-07-10,15.419
1995-07-11,15.277
1995-07-12,15.136
1995-07-13,15.454
1995-07-14,15.454
1995-07-17,15.382
1995-07-18,15.136
1995-07-19,15.101
1995-07-20,15.24
1995-07-21,15.419
1995-07-24,15.524
1995-07-25,15.735
1995-07-26,16.051
1995-07-27,16.157
1995-07-28,16.194
1995-07-31,16.554
1995-08-01,17.364
1995-08-02,17.118
1995-08-03,16.766
1995-08-04,16.37
1995-08-07,16.051
1995-08-08,16.37
1995-08-09,16.297
1995-08-10,16.335
1995-08-11,15.948
1995-08-14,16.661
1995-08-15,16.871
1995-08-16,16.695
1995-08-17,16.695
1995-08-18,16.731
1995-08-21,16.661
1995-08-22,16.59
1995-08-23,16.194
1995-08-24,15.842
1995-08-25,16.018
1995-08-28,15.948
1995-08-29,15.911
1995-08-30,15.982
1995-08-31,15.877
1995-09-01,15.806
1995-09-05,15.559
1995-09-06,15.664
1995-09-07,15.595
1995-09-08,15.454
1995-09-11,15.595
1995-09-12,15.911
1995-09-13,16.194
1995-09-14,16.264
1995-09-15,16.23
1995-09-18,16.23
1995-09-19,16.405
1995-09-20,16.335
1995-09-21,16.264
1995-09-22,16.09
1995-09-25,16.405
1995-09-26,16.511
1995-09-27,16.37
1995-09-28,16.264
1995-09-29,16.194
1995-10-02,16.09
1995-10-03,16.051
1995-10-04,16.23
1995-10-05,16.157
1995-10-06,16.157
1995-10-09,15.842
1995-10-10,15.771
1995-10-11,15.763
1995-10-12,15.655
1995-10-13,16.256
1995-10-16,16.08
1995-10-17,15.902
1995-10-18,15.939
1995-10-19,16.08
1995-10-20,16.184
1995-10-23,16.114
1995-10-24,16.325
1995-10-25,16.361
1995-10-26,16.22
1995-10-27,16.114
1995-10-30,16.289
1995-10-31,16.289
1995-11-01,16.325
1995-11-02,16.289
1995-11-03,16.465
1995-11-06,16.397
1995-11-07,16.397
1995-11-08,16.898
1995-11-09,16.722
1995-11-10,16.792
1995-11-13,16.431
1995-11-14,16.042
1995-11-15,16.361
1995-11-16,16.325
1995-11-17,16.757
1995-11-20,17.039
1995-11-21,17.214
1995-11-22,17.532
1995-11-24,17.673
1995-11-27,17.778
1995-11-28,17.391
1995-11-29,17.427
1995-11-30,17.003
1995-12-01,17.321
1995-12-04,17.532
1995-12-05,17.673
1995-12-06,17.709
1995-12-07,17.285
1995-12-08,17.233
1995-12-11,17.427
1995-12-12,17.391
1995-12-13,17.214
1995-12-14,17.18
1995-12-15,17.285
1995-12-18,16.828
1995-12-19,16.863
1995-12-20,16.863
1995-12-21,17.003
1995-12-22,17.18
1995-12-26,17.074
1995-12-27,17.039
1995-12-28,16.792
1995-12-29,16.669
1996-01-02,17.242
1996-01-03,17.346
1996-01-04,17.134
1996-01-05,17.453
1996-01-08,17.561
1996-01-09,17.585
1996-01-10,16.889
1996-01-11,17.101
1996-01-12,16.995
1996-01-15,16.995
1996-01-16,16.995
1996-01-17,16.853
1996-01-18,16.925
1996-01-19,16.995
1996-01-22,17.134
1996-01-23,17.134
1996-01-24,17.206
1996-01-25,17.066
1996-01-26,17.206
1996-01-29,17.487
1996-01-30,18.016
1996-01-31,18.193
1996-02-01,17.663
1996-02-02,17.561
1996-02-05,17.453
1996-02-06,17.735
1996-02-07,18.052
1996-02-08,18.016
1996-02-09,17.769
1996-02-12,17.91
1996-02-13,18.016
1996-02-14,18.121
1996-02-15,18.087
1996-02-16,18.156
1996-02-20,17.947
1996-02-21,18.052
1996-02-22,18.263
1996-02-23,18.404
1996-02-26,18.404
1996-02-27,18.404
1996-02-28,18.659
1996-02-29,18.554
1996-03-01,18.695
1996-03-04,18.906
1996-03-05,18.906
1996-03-06,18.835
1996-03-07,18.941
1996-03-08,18.59
1996-03-11,18.799
1996-03-12,19.187
1996-03-13,19.434
1996-03-14,19.752
1996-03-15,19.611
1996-03-18,18.941
1996-03-19,18.404
1996-03-20,18.474
1996-03-21,18.263
1996-03-22,18.369
1996-03-25,18.156
1996-03-26,18.263
1996-03-27,18.263
1996-03-28,18.263
1996-03-29,18.087
1996-04-01,18.369
1996-04-02,18.554
1996-04-03,18.59
1996-04-04,18.404
1996-04-08,18.227
1996-04-09,18.016
1996-04-10,17.268
1996-04-11,17.127
1996-04-12,17.41
1996-04-15,17.551
1996-04-16,17.654
1996-04-17,17.692
1996-04-18,17.84
1996-04-19,17.91
1996-04-22,17.769
1996-04-23,17.513
1996-04-24,17.197
1996-04-25,17.374
1996-04-26,17.551
1996-04-29,17.551
1996-04-30,17.585
1996-05-01,17.162
1996-05-02,17.02
1996-05-03,16.741
1996-05-06,17.056
1996-05-07,16.845
1996-05-08,16.741
1996-05-09,16.528
1996-05-10,16.81
1996-05-13,17.233
1996-05-14,17.268
1996-05-15,17.127
1996-05-16,17.233
1996-05-17,17.374
1996-05-20,17.551
1996-05-21,17.692
1996-05-22,17.805
1996-05-23,17.585
1996-05-24,17.735
1996-05-28,17.62
1996-05-29,17.162
1996-05-30,17.374
1996-05-31,17.233
1996-06-03,17.127
1996-06-04,17.056
1996-06-05,17.162
1996-06-06,17.735
1996-06-07,17.947
1996-06-10,17.692
1996-06-11,17.692
1996-06-12,17.692
1996-06-13,17.513
1996-06-14,17.443
1996-06-17,17.585
1996-06-18,17.303
1996-06-19,17.337
1996-06-20,17.513
1996-06-21,17.875
1996-06-24,17.654
1996-06-25,17.947
1996-06-26,17.692
1996-06-27,17.91
1996-06-28,17.84
1996-07-01,17.654
1996-07-02,17.374
1996-07-03,17.303
1996-07-05,16.845
1996-07-08,16.741
1996-07-09,16.307
1996-07-10,16.521
1996-07-11,15.956
1996-07-12,16.166
1996-07-15,15.595
1996-07-16,15.92
1996-07-17,15.92
1996-07-18,16.274
1996-07-19,16.307
1996-07-22,15.92
1996-07-23,15.771
1996-07-24,15.454
1996-07-25,15.454
1996-07-26,15.382
1996-07-29,15.172
1996-07-30,15.701
1996-07-31,15.806
1996-08-01,16.307
1996-08-02,16.484
1996-08-05,16.59
1996-08-06,16.766
1996-08-07,16.59
1996-08-08,16.343
1996-08-09,16.239
1996-08-12,16.623
1996-08-13,16.484
1996-08-14,16.521
1996-08-15,16.449
1996-08-16,16.521
1996-08-19,16.484
1996-08-20,16.274
1996-08-21,16.449
1996-08-22,16.521
1996-08-23,16.59
1996-08-26,16.871
1996-08-27,16.766
1996-08-28,16.554
1996-08-29,16.413
1996-08-30,16.202
1996-09-03,16.202
1996-09-04,16.132
1996-09-05,15.806
1996-09-06,16.202
1996-09-09,16.554
1996-09-10,16.449
1996-09-11,16.661
1996-09-12,17.197
1996-09-13,17.268
1996-09-16,17.127
1996-09-17,17.374
1996-09-18,17.41
1996-09-19,18.052
1996-09-20,17.947
1996-09-23,18.087
1996-09-24,17.832
1996-09-25,17.796
1996-09-26,17.62
1996-09-27,17.91
1996-09-30,17.981
1996-10-01,17.761
1996-10-02,17.866
1996-10-03,17.947
1996-10-04,18.227
1996-10-07,18.227
1996-10-08,18.087
1996-10-09,18.078
1996-10-10,18.112
1996-10-11,18.219
1996-10-14,18.253
1996-10-15,18.324
1996-10-16,18.65
1996-10-17,18.474
1996-10-18,18.51
1996-10-21,18.685
1996-10-22,18.965
1996-10-23,18.825
1996-10-24,18.615
1996-10-25,18.862
1996-10-28,18.898
1996-10-29,18.721
1996-10-30,18.685
1996-10-31,18.757
1996-11-01,18.65
1996-11-04,19.038
1996-11-05,19.259
1996-11-06,19.293
1996-11-07,19.646
1996-11-08,19.504
1996-11-11,20.034
1996-11-12,20.184
1996-11-13,20.112
1996-11-14,20.112
1996-11-15,20.569
1996-11-18,20.322
1996-11-19,20.217
1996-11-20,20.429
1996-11-21,20.569
1996-11-22,20.536
1996-11-25,20.933
1996-11-26,21.635
1996-11-27,21.037
1996-11-29,21.037
1996-12-02,21.037
1996-12-03,20.464
1996-12-04,20.498
1996-12-05,20.464
1996-12-06,20.358
1996-12-09,20.816
1996-12-10,20.852
1996-12-11,20.536
1996-12-12,19.997
1996-12-13,19.997
1996-12-16,19.752
1996-12-17,20.184
1996-12-18,20.358
1996-12-19,20.605
1996-12-20,20.605
1996-12-23,20.536
1996-12-24,20.358
1996-12-26,20.322
1996-12-27,20.289
1996-12-30,19.928
1996-12-31,19.856
1997-01-02,19.178
1997-01-03,19.715
1997-01-06,19.646
1997-01-07,19.611
1997-01-08,19.353
1997-01-09,19.25
1997-01-10,19.353
1997-01-13,19.391
1997-01-14,19.752
1997-01-15,19.715
1997-01-16,19.646
1997-01-17,19.961
1997-01-20,20.103
1997-01-21,19.893
1997-01-22,20.174
1997-01-23,20.067
1997-01-24,20.314
1997-01-27,20.429
1997-01-28,20.711
1997-01-29,21.028
1997-01-30,20.64
1997-01-31,20.782
1997-02-03,20.782
1997-02-04,20.711
1997-02-05,20.745
1997-02-06,21.107
1997-02-07,21.39
1997-02-10,21.565
1997-02-11,21.39
1997-02-12,21.855
1997-02-13,22.066
1997-02-14,22.279
1997-02-18,22.103
1997-02-19,21.706
1997-02-20,21.318
1997-02-21,21.494
1997-02-24,21.565
1997-02-25,21.706
1997-02-26,21.529
1997-02-27,21.635
1997-02-28,21.178
1997-03-03,20.924
1997-03-04,20.745
1997-03-05,20.956
1997-03-06,21.425
1997-03-07,21.671
1997-03-10,21.891
1997-03-11,21.997
1997-03-12,21.494
1997-03-13,20.886
1997-03-14,21.318
1997-03-17,21.671
1997-03-18,21.529
1997-03-19,21.39
1997-03-20,21.249
1997-03-21,21.107
1997-03-24,21.39
1997-03-25,21.318
1997-03-26,21.458
1997-03-27,21.39
1997-03-31,20.782
1997-04-01,20.64
1997-04-02,20.64
1997-04-03,20.711
1997-04-04,21.028
1997-04-07,21.028
1997-04-08,21.064
1997-04-09,21.073
1997-04-10,21.142
1997-04-11,20.677
1997-04-14,20.322
1997-04-15,21.107
1997-04-16,21.608
1997-04-17,21.645
1997-04-18,21.926
1997-04-21,21.962
1997-04-22,22.357
1997-04-23,22.605
1997-04-24,22.357
1997-04-25,22.103
1997-04-28,22.173
1997-04-29,23.07
1997-04-30,23.353
1997-05-01,23.141
1997-05-02,22.965
1997-05-05,23.458
1997-05-06,23.493
1997-05-07,23.0
1997-05-08,23.211
1997-05-09,23.493
1997-05-12,24.136
1997-05-13,23.889
1997-05-14,23.889
1997-05-15,23.676
1997-05-16,23.107
1997-05-19,23.784
1997-05-20,23.855
1997-05-21,23.458
1997-05-22,23.458
1997-05-23,23.784
1997-05-27,23.925
1997-05-28,23.959
1997-05-29,23.676
1997-05-30,23.388
1997-06-02,23.107
1997-06-03,23.034
1997-06-04,22.815
1997-06-05,23.07
1997-06-06,23.246
1997-06-09,23.141
1997-06-10,23.388
1997-06-11,23.246
1997-06-12,23.317
1997-06-13,23.855
1997-06-16,23.959
1997-06-17,23.997
1997-06-18,23.573
1997-06-19,23.818
1997-06-20,23.493
1997-06-23,23.034
1997-06-24,23.573
1997-06-25,23.423
1997-06-26,23.298
1997-06-27,22.833
1997-06-30,22.929
1997-07-01,22.445
1997-07-02,21.962
1997-07-03,22.066
1997-07-07,21.715
1997-07-08,22.304
1997-07-09,22.049
1997-07-10,21.997
1997-07-11,21.873
1997-07-14,22.146
1997-07-15,22.304
1997-07-16,22.568
1997-07-17,22.252
1997-07-18,21.715
1997-07-21,21.514
1997-07-22,22.217
1997-07-23,22.304
1997-07-24,22.7
1997-07-25,22.605
1997-07-28,22.788
1997-07-29,22.929
1997-07-30,23.158
1997-07-31,23.124
1997-08-01,23.052
1997-08-04,23.158
1997-08-05,22.877
1997-08-06,23.124
1997-08-07,22.638
1997-08-08,22.656
1997-08-11,22.788
1997-08-12,22.428
1997-08-13,22.605
1997-08-14,22.568
1997-08-15,21.926
1997-08-18,22.498
1997-08-19,22.806
1997-08-20,23.0
1997-08-21,22.568
1997-08-22,22.357
1997-08-25,22.411
1997-08-26,22.181
1997-08-27,22.463
1997-08-28,22.252
1997-08-29,21.979
1997-09-02,22.605
1997-09-03,22.771
1997-09-04,22.234
1997-09-05,22.375
1997-09-08,22.288
1997-09-09,22.463
1997-09-10,22.252
1997-09-11,21.68
1997-09-12,22.066
1997-09-15,22.085
1997-09-16,22.622
1997-09-17,22.568
1997-09-18,22.7
1997-09-19,22.877
1997-09-22,22.771
1997-09-23,22.605
1997-09-24,22.515
1997-09-25,22.788
1997-09-26,22.754
1997-09-29,22.894
1997-09-30,23.07
1997-10-01,23.468
1997-10-02,23.987
1997-10-03,24.144
1997-10-06,23.75
1997-10-07,24.374
1997-10-08,24.04
1997-10-09,24.092
1997-10-10,23.951
1997-10-13,24.215
1997-10-14,24.735
1997-10-15,24.903
1997-10-16,24.347
1997-10-17,23.676
1997-10-20,23.951
1997-10-21,23.987
1997-10-22,23.809
1997-10-23,23.592
1997-10-24,23.61
1997-10-27,22.288
1997-10-28,23.592
1997-10-29,23.767
1997-10-30,23.107
1997-10-31,23.61
1997-11-03,24.506
1997-11-04,24.717
1997-11-05,24.4
1997-11-06,24.753
1997-11-07,24.735
1997-11-10,24.488
1997-11-11,24.647
1997-11-12,23.809
1997-11-13,24.267
1997-11-14,24.839
1997-11-17,25.511
1997-11-18,25.579
1997-11-19,26.187
1997-11-20,25.995
1997-11-21,27.156
1997-11-24,26.831
1997-11-25,26.831
1997-11-26,27.086
1997-11-28,27.208
1997-12-01,27.975
1997-12-02,27.676
1997-12-03,27.28
1997-12-04,26.812
1997-12-05,26.945
1997-12-08,27.049
1997-12-09,27.032
1997-12-10,26.885
1997-12-11,26.602
1997-12-12,26.831
1997-12-15,27.833
1997-12-16,27.518
1997-12-17,27.746
1997-12-18,27.888
1997-12-19,27.456
1997-12-22,27.904
1997-12-23,27.941
1997-12-24,27.227
1997-12-26,27.245
1997-12-29,27.799
1997-12-30,28.37
1997-12-31,28.37
1998-01-02,28.558
1998-01-05,28.321
1998-01-06,28.212
1998-01-07,28.267
1998-01-08,28.037
1998-01-09,27.552
1998-01-12,27.104
1998-01-13,27.262
1998-01-14,27.692
1998-01-15,27.464
1998-01-16,27.589
1998-01-20,28.52
1998-01-21,28.38
1998-01-22,27.692
1998-01-23,28.301
1998-01-26,27.95
1998-01-27,29.49
1998-01-28,30.132
1998-01-29,30.495
1998-01-30,30.67
1998-02-02,31.224
1998-02-03,30.996
1998-02-04,31.083
1998-02-05,31.083
1998-02-06,31.153
1998-02-09,30.908
1998-02-10,31.135
1998-02-11,31.806
1998-02-12,31.604
1998-02-13,31.983
1998-02-17,32.432
1998-02-18,32.968
1998-02-19,32.774
1998-02-20,32.825
1998-02-23,32.732
1998-02-24,32.123
1998-02-25,31.93
1998-02-26,31.569
1998-02-27,32.123
1998-03-02,31.392
1998-03-03,31.569
1998-03-04,30.67
1998-03-05,30.184
1998-03-06,30.307
1998-03-09,30.373
1998-03-10,30.389
1998-03-11,30.08
1998-03-12,30.405
1998-03-13,30.421
1998-03-16,31.462
1998-03-17,30.908
1998-03-18,30.794
1998-03-19,30.512
1998-03-20,30.704
1998-03-23,29.561
1998-03-24,30.686
1998-03-25,30.67
1998-03-26,30.908
1998-03-27,30.775
1998-03-30,30.29
1998-03-31,30.634
1998-04-01,30.421
1998-04-02,31.243
1998-04-03,31.842
1998-04-06,31.102
1998-04-07,31.005
1998-04-08,30.75
1998-04-09,31.349
1998-04-13,31.683
1998-04-14,32.526
1998-04-15,32.641
1998-04-16,32.193
1998-04-17,32.582
1998-04-20,33.162
1998-04-21,33.558
1998-04-22,35.065
1998-04-23,35.548
1998-04-24,35.099
1998-04-27,34.755
1998-04-28,35.495
1998-04-29,35.6
1998-04-30,35.803
1998-05-01,36.12
1998-05-04,36.534
1998-05-05,36.411
1998-05-06,35.69
1998-05-07,34.254
1998-05-08,34.341
1998-05-11,34.737
1998-05-12,34.148
1998-05-13,34.062
1998-05-14,33.355
1998-05-15,31.796
1998-05-18,31.523
1998-05-19,31.884
1998-05-20,32.943
1998-05-21,33.319
1998-05-22,33.427
1998-05-26,32.115
1998-05-27,32.854
1998-05-28,32.582
1998-05-29,32.544
1998-06-01,31.851
1998-06-02,31.647
1998-06-03,31.49
1998-06-04,31.49
1998-06-05,32.961
1998-06-08,33.303
1998-06-09,33.478
1998-06-10,34.007
1998-06-11,33.392
1998-06-12,33.073
1998-06-15,32.246
1998-06-16,32.441
1998-06-17,32.854
1998-06-18,32.193
1998-06-19,30.916
1998-06-22,31.26
1998-06-23,31.541
1998-06-24,32.385
1998-06-25,32.335
1998-06-26,31.762
1998-06-29,32.526
1998-06-30,30.194
1998-07-01,30.54
1998-07-02,30.59
1998-07-06,30.414
1998-07-07,30.627
1998-07-08,31.129
1998-07-09,31.902
1998-07-10,32.871
1998-07-13,33.953
1998-07-14,34.376
1998-07-15,33.953
1998-07-16,33.894
1998-07-17,33.953
1998-07-20,33.251
1998-07-21,32.544
1998-07-22,32.106
1998-07-23,31.295
1998-07-24,31.788
1998-07-27,31.622
1998-07-28,30.545
1998-07-29,30.545
1998-07-30,30.485
1998-07-31,29.738
1998-08-03,29.948
1998-08-04,28.329
1998-08-05,28.977
1998-08-06,28.76
1998-08-07,28.821
1998-08-10,28.38
1998-08-11,27.739
1998-08-12,28.01
1998-08-13,27.464
1998-08-14,27.411
1998-08-17,27.791
1998-08-18,28.928
1998-08-19,28.6
1998-08-20,29.032
1998-08-21,28.709
1998-08-24,28.821
1998-08-25,29.411
1998-08-26,28.492
1998-08-27,27.411
1998-08-28,26.442
1998-08-31,23.686
1998-09-01,26.223
1998-09-02,25.791
1998-09-03,24.446
1998-09-04,24.391
1998-09-08,25.149
1998-09-09,24.012
1998-09-10,23.369
1998-09-11,22.288
1998-09-14,21.098
1998-09-15,22.013
1998-09-16,22.234
1998-09-17,22.181
1998-09-18,22.066
1998-09-21,21.698
1998-09-22,21.75
1998-09-23,23.149
1998-09-24,22.339
1998-09-25,22.128
1998-09-28,22.666
1998-09-29,22.445
1998-09-30,21.909
1998-10-01,21.529
1998-10-02,21.803
1998-10-05,21.635
1998-10-06,21.909
1998-10-07,21.575
1998-10-08,20.332
1998-10-09,20.49
1998-10-12,21.309
1998-10-13,22.058
1998-10-14,21.089
1998-10-15,22.384
1998-10-16,22.058
1998-10-19,22.552
1998-10-20,23.414
1998-10-21,23.845
1998-10-22,24.225
1998-10-23,24.012
1998-10-26,24.17
1998-10-27,23.194
1998-10-28,22.877
1998-10-29,23.034
1998-10-30,23.307
1998-11-02,24.929
1998-11-03,25.579
1998-11-04,24.772
1998-11-05,26.119
1998-11-06,26.17
1998-11-09,25.579
1998-11-10,24.979
1998-11-11,24.979
1998-11-12,24.708
1998-11-13,25.202
1998-11-16,25.149
1998-11-17,25.149
1998-11-18,25.087
1998-11-19,24.497
1998-11-20,24.655
1998-11-23,25.52
1998-11-24,25.791
1998-11-25,26.77
1998-11-27,27.579
1998-11-30,27.851
1998-12-01,27.255
1998-12-02,26.981
1998-12-03,26.716
1998-12-04,27.148
1998-12-07,26.927
1998-12-08,27.685
1998-12-09,29.041
1998-12-10,28.063
1998-12-11,27.685
1998-12-14,26.497
1998-12-15,26.602
1998-12-16,26.602
1998-12-17,26.716
1998-12-18,26.654
1998-12-21,26.821
1998-12-22,25.898
1998-12-23,26.77
1998-12-24,26.442
1998-12-28,26.338
1998-12-29,26.338
1998-12-30,25.844
1998-12-31,25.958
1999-01-04,25.579
1999-01-05,26.442
1999-01-06,26.77
1999-01-07,27.473
1999-01-08,28.17
1999-01-11,30.495
1999-01-12,32.88
1999-01-13,31.251
1999-01-14,31.198
1999-01-15,31.144
1999-01-19,31.577
1999-01-20,31.144
1999-01-21,29.903
1999-01-22,29.523
1999-01-25,30.231
1999-01-26,29.903
1999-01-27,28.492
1999-01-28,28.986
1999-01-29,28.548
1999-02-01,29.145
1999-02-02,28.872
1999-02-03,29.094
1999-02-04,28.661
1999-02-05,29.63
1999-02-08,29.42
1999-02-09,28.986
1999-02-10,29.472
1999-02-11,30.44
1999-02-12,30.662
1999-02-16,30.335
1999-02-17,30.175
1999-02-18,29.851
1999-02-19,29.523
1999-02-22,30.175
1999-02-23,30.175
1999-02-24,30.335
1999-02-25,29.851
1999-02-26,30.44
1999-03-01,30.116
1999-03-02,29.578
1999-03-03,29.851
1999-03-04,30.44
1999-03-05,30.987
1999-03-08,31.523
1999-03-09,30.01
1999-03-10,29.851
1999-03-11,30.01
1999-03-12,31.198
1999-03-15,31.039
1999-03-16,30.335
1999-03-17,29.851
1999-03-18,30.662
1999-03-19,30.335
1999-03-22,29.738
1999-03-23,28.716
1999-03-24,28.716
1999-03-25,28.872
1999-03-26,28.492
1999-03-29,28.609
1999-03-30,28.389
1999-03-31,26.927
1999-04-01,27.255
1999-04-05,27.255
1999-04-06,26.497
1999-04-07,28.445
1999-04-08,29.472
1999-04-09,29.851
1999-04-12,30.662
1999-04-13,30.062
1999-04-14,30.282
1999-04-15,29.472
1999-04-16,28.872
1999-04-19,28.063
1999-04-20,28.609
1999-04-21,28.928
1999-04-22,28.928
1999-04-23,29.851
1999-04-26,30.282
1999-04-27,28.117
1999-04-28,28.117
1999-04-29,26.277
1999-04-30,27.473
1999-05-03,27.032
1999-05-04,26.602
1999-05-05,26.012
1999-05-06,25.844
1999-05-07,25.958
1999-05-10,25.739
1999-05-11,25.465
1999-05-12,25.255
1999-05-13,25.412
1999-05-14,25.412
1999-05-17,25.087
1999-05-18,25.579
1999-05-19,25.898
1999-05-20,25.791
1999-05-21,25.52
1999-05-24,25.844
1999-05-25,25.844
1999-05-26,25.958
1999-05-27,25.632
1999-05-28,25.202
1999-06-01,24.929
1999-06-02,25.202
1999-06-03,25.087
1999-06-04,26.497
1999-06-07,26.716
1999-06-08,25.632
1999-06-09,25.465
1999-06-10,25.412
1999-06-11,24.979
1999-06-14,25.087
1999-06-15,25.306
1999-06-16,25.412
1999-06-17,25.958
1999-06-18,26.392
1999-06-21,26.602
1999-06-22,26.064
1999-06-23,25.579
1999-06-24,25.579
1999-06-25,25.686
1999-06-28,25.36
1999-06-29,26.064
1999-06-30,26.654
1999-07-01,25.087
1999-07-02,24.497
1999-07-06,24.17
1999-07-07,24.277
1999-07-08,24.065
1999-07-09,23.899
1999-07-12,24.065
1999-07-13,23.845
1999-07-14,23.793
1999-07-15,24.329
1999-07-16,24.225
1999-07-19,24.065
1999-07-20,23.686
1999-07-21,23.518
1999-07-22,23.36
1999-07-23,23.194
1999-07-26,23.793
1999-07-27,24.446
1999-07-28,24.55
1999-07-29,24.012
1999-07-30,23.845
1999-08-02,23.518
1999-08-03,23.194
1999-08-04,22.498
1999-08-05,22.384
1999-08-06,22.058
1999-08-09,22.279
1999-08-10,22.173
1999-08-11,22.384
1999-08-12,22.605
1999-08-13,23.518
1999-08-16,24.17
1999-08-17,24.655
1999-08-18,25.255
1999-08-19,25.412
1999-08-20,25.844
1999-08-23,25.958
1999-08-24,25.791
1999-08-25,25.844
1999-08-26,25.52
1999-08-27,25.202
1999-08-30,24.655
1999-08-31,24.012
1999-09-01,24.277
1999-09-02,24.012
1999-09-03,24.17
1999-09-07,24.821
1999-09-08,25.149
1999-09-09,24.877
1999-09-10,24.118
1999-09-13,24.277
1999-09-14,24.17
1999-09-15,23.793
1999-09-16,23.793
1999-09-17,24.446
1999-09-20,24.391
1999-09-21,23.951
1999-09-22,23.686
1999-09-23,23.034
1999-09-24,22.762
1999-09-27,22.605
1999-09-28,22.877
1999-09-29,22.656
1999-09-30,22.498
1999-10-01,21.952
1999-10-04,22.173
1999-10-05,21.575
1999-10-06,22.173
1999-10-07,22.217
1999-10-08,21.943
1999-10-11,21.891
1999-10-12,21.671
1999-10-13,21.353
1999-10-14,21.616
1999-10-15,20.915
1999-10-18,20.481
1999-10-19,20.808
1999-10-20,21.565
1999-10-21,21.353
1999-10-22,22.595
1999-10-25,22.217
1999-10-26,21.891
1999-10-27,22.111
1999-10-28,22.762
1999-10-29,22.974
1999-11-01,22.269
1999-11-02,22.92
1999-11-03,23.298
1999-11-04,22.974
1999-11-05,21.081
1999-11-08,20.376
1999-11-09,20.481
1999-11-10,20.701
1999-11-11,21.081
1999-11-12,21.917
1999-11-15,22.629
1999-11-16,
1999-11-17,22.737
1999-11-18,23.722
1999-11-19,23.396
1999-11-22,23.828
1999-11-23,23.617
1999-11-24,24.708
1999-11-26,24.101
1999-11-29,24.867
1999-11-30,24.374
1999-12-01,24.488
1999-12-02,24.365
1999-12-03,24.708
1999-12-06,24.32
1999-12-07,24.048
1999-12-08,23.828
1999-12-09,24.162
1999-12-10,24.524
1999-12-13,24.162
1999-12-14,24.92
1999-12-15,25.255
1999-12-16,24.488
1999-12-17,24.708
1999-12-20,24.612
1999-12-21,24.867
1999-12-22,25.36
1999-12-23,25.474
1999-12-27,25.632
1999-12-28,25.36
1999-12-29,25.036
1999-12-30,25.474
1999-12-31,25.579
2000-01-03,26.143
2000-01-04,27.685
2000-01-05,28.785
2000-01-06,27.685
2000-01-07,27.245
2000-01-10,31.366
2000-01-11,31.702
2000-01-12,29.446
2000-01-13,30.43
2000-01-14,29.331
2000-01-18,30.158
2000-01-19,30.381
2000-01-20,29.392
2000-01-21,28.618
2000-01-24,29.111
2000-01-25,32.8
2000-01-26,32.032
2000-01-27,32.476
2000-01-28,32.14
2000-01-31,31.752
2000-02-01,31.481
2000-02-02,32.582
2000-02-03,33.127
2000-02-04,33.355
2000-02-07,33.241
2000-02-08,32.854
2000-02-09,32.968
2000-02-10,32.307
2000-02-11,33.127
2000-02-14,32.36
2000-02-15,32.246
2000-02-16,32.307
2000-02-17,31.92
2000-02-18,31.039
2000-02-22,29.163
2000-02-23,29.832
2000-02-24,29.004
2000-02-25,27.132
2000-02-28,28.618
2000-02-29,29.72
2000-03-01,30.325
2000-03-02,30.158
2000-03-03,31.92
2000-03-06,31.481
2000-03-07,31.481
2000-03-08,30.545
2000-03-09,31.702
2000-03-10,30.713
2000-03-13,30.545
2000-03-14,29.832
2000-03-15,30.43
2000-03-16,30.873
2000-03-17,32.193
2000-03-20,34.509
2000-03-21,34.289
2000-03-22,35.443
2000-03-23,36.324
2000-03-24,36.208
2000-03-27,36.49
2000-03-28,35.831
2000-03-29,35.716
2000-03-30,35.223
2000-03-31,36.048
2000-04-03,36.543
2000-04-04,35.936
2000-04-05,35.001
2000-04-06,35.389
2000-04-07,35.882
2000-04-10,36.104
2000-04-11,37.151
2000-04-12,35.057
2000-04-13,34.341
2000-04-14,34.007
2000-04-17,33.904
2000-04-18,34.563
2000-04-19,35.831
2000-04-20,36.931
2000-04-24,35.223
2000-04-25,35.443
